orthogroup	callable_sites	bombus_difference_fraction	candidate_any	candidate_core	is_para	candidate_categories	laboriosa_accession	laboriosa_gene	laboriosa_description	hits_Apis_laboriosa	hits_Apis_dorsata	hits_Apis_mellifera	hits_Apis_cerana	hits_Apis_florea	bombus_difference_fraction_Apis_laboriosa	bombus_difference_fraction_Apis_dorsata	bombus_difference_fraction_Apis_mellifera	bombus_difference_fraction_Apis_cerana	bombus_difference_fraction_Apis_florea
OG0008428	1177	0.09005947323704333	False	False	False		XP_043802821.1	LOC122720285	XP_043802821.1 tight junction protein ZO-1-like isoform X1 [Apis laboriosa]	1	20	1	1	2	0.09005947323704333	0.07051826677994902	0.0790144435004248	0.08496176720475786	0.07986406117247238
OG0008429	383	0.09921671018276762	False	False	False		XP_043786201.1	LOC122711465	XP_043786201.1 beta-ureidopropionase [Apis laboriosa]	0	0	0	0	1	0.09921671018276762	0.10182767624020887	0.10182767624020887	0.09921671018276762	0.09921671018276762
OG0008430	500	0.026	False	False	False		XP_043802423.1	LOC122720053	XP_043802423.1 protein pygopus [Apis laboriosa]	0	0	0	0	0	0.026	0.026	0.028	0.028	0.026
OG0008431	1428	0.30952380952380953	False	False	False		XP_043795080.1	LOC122716248	XP_043795080.1 RING finger protein 17 isoform X1 [Apis laboriosa]	0	0	0	2	5	0.30952380952380953	0.31512605042016806	0.311624649859944	0.30952380952380953	0.30952380952380953
OG0008432	210	0.10952380952380952	False	False	False		XP_043793867.1	LOC122715618	XP_043793867.1 all trans-polyprenyl-diphosphate synthase PDSS1 [Apis laboriosa]	0	0	0	0	0	0.10952380952380952	0.10952380952380952	0.10952380952380952	0.11428571428571428	0.10476190476190476
OG0008433	308	0.2435064935064935	False	False	False		XP_043784431.1	LOC122710574	XP_043784431.1 geranylgeranyl pyrophosphate synthase isoform X1 [Apis laboriosa]	0	0	0	0	1	0.2435064935064935	0.2435064935064935	0.2435064935064935	0.2435064935064935	0.25
OG0008434	405	0.0962962962962963	False	False	False		XP_043785367.1	LOC122711039	XP_043785367.1 uncharacterized protein LOC122711039 [Apis laboriosa]	0	0	0	0	1	0.0962962962962963	0.0962962962962963	0.10123456790123457	0.09135802469135802	0.10123456790123457
OG0008435	645	0.10232558139534884	False	False	False		XP_043800927.1	LOC122719293	XP_043800927.1 uncharacterized protein LOC122719293 isoform X1 [Apis laboriosa]	0	2	0	1	2	0.10232558139534884	0.10077519379844961	0.11472868217054263	0.11627906976744186	0.09457364341085271
OG0008436	803	0.11207970112079702	False	False	False		XP_043799057.1	LOC122718243	XP_043799057.1 villin-like protein quail isoform X1 [Apis laboriosa]	0	0	0	0	4	0.11207970112079702	0.1095890410958904	0.10585305105853052	0.10460772104607721	0.10585305105853052
OG0008437	158	0.08227848101265822	False	False	False		XP_043803669.1	LOC122720771	XP_043803669.1 protein quiver [Apis laboriosa]	0	0	0	0	1	0.08227848101265822	0.0759493670886076	0.0759493670886076	0.0759493670886076	0.08227848101265822
OG0008438	1373	0.26656955571740715	False	False	False		XP_043795091.1	LOC122716254	XP_043795091.1 DNA repair protein RAD50 [Apis laboriosa]	0	0	5	3	8	0.26656955571740715	0.2658412235979607	0.269482884195193	0.2629278951201748	0.27093954843408596
OG0008439	1286	0.04510108864696734	False	False	False		XP_043790220.1	LOC122713645	XP_043790220.1 regulatory-associated protein of mTOR isoform X1 [Apis laboriosa]	0	1	1	0	2	0.04510108864696734	0.04821150855365474	0.034992223950233284	0.03732503888024884	0.034992223950233284
OG0008440	1464	0.05122950819672131	False	False	False		XP_043784304.1	LOC122710487	XP_043784304.1 ras GTPase-activating protein nGAP isoform X1 [Apis laboriosa]	1	0	0	0	0	0.05122950819672131	0.05327868852459016	0.056010928961748634	0.050546448087431695	0.05259562841530055
OG0008441	509	0.1787819253438114	False	False	False		XP_043784139.1	LOC122710380	XP_043784139.1 protein-cysteine N-palmitoyltransferase Rasp [Apis laboriosa]	1	0	3	1	4	0.1787819253438114	0.1807465618860511	0.1787819253438114	0.18467583497053044	0.16895874263261296
OG0008442	372	0.04838709677419355	False	False	False		XP_043794734.1	LOC122716078	XP_043794734.1 uncharacterized protein LOC122716078 [Apis laboriosa]	0	0	0	0	0	0.04838709677419355	0.1827956989247312	0.053763440860215055	0.1935483870967742	0.0456989247311828
OG0008443	1046	0.07648183556405354	False	False	False		XP_043787629.1	LOC122712228	XP_043787629.1 AP-3 complex subunit beta-2-like [Apis laboriosa]	0	0	0	0	1	0.07648183556405354	0.06692160611854685	0.06692160611854685	0.07648183556405354	0.07170172084130019
OG0008444	1275	0.11529411764705882	False	False	False		XP_043793557.1	LOC122715432	XP_043793557.1 eye-specific diacylglycerol kinase isoform X1 [Apis laboriosa]	1	2	1	0	12	0.11529411764705882	0.11686274509803922	0.1207843137254902	0.1192156862745098	0.11843137254901961
OG0008445	1248	0.07692307692307693	False	False	False		XP_043800618.1	LOC122719120	XP_043800618.1 protein retinal degeneration B isoform X1 [Apis laboriosa]	0	0	1	0	1	0.07692307692307693	0.07932692307692307	0.07291666666666667	0.07451923076923077	0.07371794871794872
OG0008446	288	0.0763888888888889	False	False	False		XP_043786089.1	LOC122711404	XP_043786089.1 cytoplasmic phosphatidylinositol transfer protein 1 isoform X1 [Apis laboriosa]	0	1	0	0	0	0.0763888888888889	0.07291666666666667	0.0763888888888889	0.0763888888888889	0.07291666666666667
OG0008447	434	0.004608294930875576	False	False	False		XP_043790642.1	LOC122713890	XP_043790642.1 speckle-type POZ protein isoform X1 [Apis laboriosa]	0	0	0	0	0	0.004608294930875576	0.004608294930875576	0.004608294930875576	0.004608294930875576	0.004608294930875576
OG0008448	226	0.07079646017699115	False	False	False		XP_043784155.1	LOC122710393	XP_043784155.1 lysM and putative peptidoglycan-binding domain-containing protein 1 [Apis laboriosa]	0	0	0	0	0	0.07079646017699115	0.07964601769911504	0.061946902654867256	0.0752212389380531	0.06637168141592921
OG0008449	379	0.36147757255936674	False	False	False		XP_043799733.1	LOC122718605	XP_043799733.1 sequestosome-1-like isoform X1 [Apis laboriosa]	1	0	0	1	3	0.36147757255936674	0.3641160949868074	0.3641160949868074	0.3641160949868074	0.3641160949868074
OG0008450	1439	0.08964558721334259	False	False	False		XP_043786028.1	LOC122711369	XP_043786028.1 intraflagellar transport protein 140 homolog [Apis laboriosa]	0	0	1	0	6	0.08964558721334259	0.09034051424600417	0.08617095205003475	0.08617095205003475	0.0917303683113273
OG0008451	437	0.016018306636155607	False	False	False		XP_043790306.1	LOC122713683	XP_043790306.1 retinal homeobox protein Rx2 [Apis laboriosa]	0	0	1	0	1	0.016018306636155607	0.013729977116704805	0.013729977116704805	0.013729977116704805	0.013729977116704805
OG0008452	462	0.012987012987012988	False	False	False		XP_043797975.1	LOC122717710	XP_043797975.1 ruvB-like 2 [Apis laboriosa]	0	0	0	0	0	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988	0.012987012987012988
OG0008453	687	0.07423580786026202	False	False	False		XP_043788233.1	LOC122712569	XP_043788233.1 protein real-time isoform X1 [Apis laboriosa]	0	0	0	1	1	0.07423580786026202	0.07278020378457059	0.07423580786026202	0.07423580786026202	0.07423580786026202
OG0008454	543	0.16022099447513813	False	False	False		XP_043796765.1	LOC122717095	XP_043796765.1 protein dead ringer isoform X1 [Apis laboriosa]	0	0	0	0	0	0.16022099447513813	0.22467771639042358	0.15837937384898712	0.15469613259668508	0.15837937384898712
OG0008455	3270	0.049235474006116206	False	False	False		XP_043800144.1	LOC122718845	XP_043800144.1 neurobeachin isoform X1 [Apis laboriosa]	0	0	1	0	7	0.049235474006116206	0.05229357798165138	0.04862385321100918	0.046483180428134555	0.06788990825688074
OG0008456	941	0.15621679064824653	False	False	False		XP_043799750.1	LOC122718617	XP_043799750.1 centrosomal protein of 120 kDa isoform X1 [Apis laboriosa]	0	0	1	0	2	0.15621679064824653	0.15621679064824653	0.16153028692879914	0.16578108395324123	0.1594048884165781
OG0008457	1879	0.034060670569451834	False	False	False		XP_043787396.1	LOC122712106	XP_043787396.1 talin-1 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.034060670569451834	0.05534858967535923	0.034592868547099524	0.03299627461415647	0.034060670569451834
OG0008458	1828	0.07549234135667396	False	False	False		XP_043793755.1	LOC122715550	XP_043793755.1 LOW QUALITY PROTEIN: inactive rhomboid protein 1 [Apis laboriosa]	2	0	0	1	4	0.07549234135667396	0.07768052516411379	0.0787746170678337	0.07768052516411379	0.0787746170678337
OG0008459	299	0.016722408026755852	False	False	False		XP_043788382.1	LOC122712646	XP_043788382.1 protein rhomboid [Apis laboriosa]	0	0	0	0	0	0.016722408026755852	0.013377926421404682	0.013377926421404682	0.013377926421404682	0.016722408026755852
OG0008460	334	0.20359281437125748	False	False	False		XP_043799878.1	LOC122718687	XP_043799878.1 presenilins-associated rhomboid-like protein, mitochondrial [Apis laboriosa]	0	0	0	0	1	0.20359281437125748	0.20359281437125748	0.20359281437125748	0.20359281437125748	0.20658682634730538
OG0008461	521	0.18234165067178504	False	False	False		XP_043786214.1	LOC122711476	XP_043786214.1 synembryn [Apis laboriosa]	3	0	2	0	2	0.18234165067178504	0.19001919385796545	0.1785028790786948	0.18618042226487524	0.18618042226487524
OG0008462	1510	0.04900662251655629	False	False	False		XP_043803800.1	LOC122720839	XP_043803800.1 rapamycin-insensitive companion of mTOR [Apis laboriosa]	0	0	1	1	1	0.04900662251655629	0.04966887417218543	0.04768211920529802	0.048344370860927154	0.048344370860927154
OG0008463	1310	0.216793893129771	False	False	False		XP_043794803.1	LOC122716105	XP_043794803.1 gem-associated protein 5 [Apis laboriosa]	0	0	3	0	5	0.216793893129771	0.2152671755725191	0.21145038167938932	0.2152671755725191	0.21374045801526717
OG0008464	598	0.051839464882943144	False	False	False		XP_043800539.1	LOC122719072	XP_043800539.1 ras GTPase-activating protein-binding protein 1 [Apis laboriosa]	0	0	0	0	0	0.051839464882943144	0.05016722408026756	0.05016722408026756	0.05016722408026756	0.051839464882943144
OG0008465	232	0.1853448275862069	False	False	False		XP_043790694.1	LOC122713923	XP_043790694.1 tubulin polymerization-promoting protein homolog [Apis laboriosa]	0	0	0	0	1	0.1853448275862069	0.1896551724137931	0.19827586206896552	0.1896551724137931	0.1810344827586207
OG0008466	1020	0.052941176470588235	False	False	False		XP_043792554.1	LOC122714878	XP_043792554.1 lutropin-choriogonadotropic hormone receptor isoform X1 [Apis laboriosa]	0	0	0	0	0	0.052941176470588235	0.052941176470588235	0.05588235294117647	0.052941176470588235	0.05196078431372549
OG0008467	365	0.021917808219178082	False	False	False		XP_043788498.1	LOC122712727	XP_043788498.1 mitogen-activated protein kinase 1 [Apis laboriosa]	0	0	0	0	0	0.021917808219178082	0.021917808219178082	0.021917808219178082	0.021917808219178082	0.021917808219178082
OG0008468	465	0.06236559139784946	False	False	False		XP_043796959.1	LOC122717192	XP_043796959.1 protein DDI1 homolog 2 isoform X3 [Apis laboriosa]	0	0	0	0	1	0.06236559139784946	0.06236559139784946	0.06236559139784946	0.06236559139784946	0.06236559139784946
OG0008469	275	0.3709090909090909	False	False	False		XP_043791798.1	LOC122714494	XP_043791798.1 ribonuclease H1 [Apis laboriosa]	1	0	0	0	0	0.3709090909090909	0.36363636363636365	0.3781818181818182	0.36727272727272725	0.38545454545454544
OG0008470	2872	0.09157381615598886	False	False	False		XP_043794017.1	LOC122715705	XP_043794017.1 PHD finger protein rhinoceros [Apis laboriosa]	0	0	4	4	12	0.09157381615598886	0.08913649025069638	0.09261838440111421	0.09261838440111421	0.08739554317548746
OG0008471	97	0.020618556701030927	False	False	False		XP_043788073.1	LOC122712450	XP_043788073.1 dynein light chain roadblock-type 2 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.020618556701030927	0.010309278350515464	0.010309278350515464	0.010309278350515464	0.010309278350515464
OG0008472	843	0.18149466192170818	False	False	False		XP_043788070.1	LOC122712448	XP_043788070.1 kinetochore-associated protein 1 [Apis laboriosa]	1	0	4	2	2	0.18149466192170818	0.1826809015421115	0.1826809015421115	0.17912218268090155	0.18386714116251482
OG0008473	266	0.011278195488721804	False	False	False		XP_043800389.1	LOC122718977	XP_043800389.1 protein rogdi isoform X1 [Apis laboriosa]	0	0	0	0	0	0.011278195488721804	0.011278195488721804	0.011278195488721804	0.015037593984962405	0.011278195488721804
OG0008474	78	0.34615384615384615	False	False	False		XP_043792546.1	LOC122714871	XP_043792546.1 uncharacterized protein LOC122714871 [Apis laboriosa]	0	0	1	0	0	0.34615384615384615	0.34615384615384615	0.32051282051282054	0.3333333333333333	0.358974358974359
OG0008475	1534	0.0423728813559322	False	False	False		XP_043790692.1	LOC122713922	XP_043790692.1 protein TANC2 isoform X1 [Apis laboriosa]	0	0	2	1	0	0.0423728813559322	0.04302477183833116	0.044980443285528034	0.04302477183833116	0.044980443285528034
OG0008476	907	0.050716648291069456	False	False	False		XP_043796055.1	LOC122716757	XP_043796055.1 roquin-1 [Apis laboriosa]	0	0	1	2	0	0.050716648291069456	0.04961411245865491	0.04851157662624035	0.04961411245865491	0.050716648291069456
OG0008477	1196	0.11454849498327759	False	False	False		XP_043797665.1	LOC122717542	XP_043797665.1 uncharacterized protein LOC122717542 isoform X1 [Apis laboriosa]	0	0	1	1	1	0.11454849498327759	0.11538461538461539	0.11538461538461539	0.11622073578595318	0.11872909698996656
OG0008478	1299	0.053117782909930716	False	False	False		XP_043785059.1	LOC122710897	XP_043785059.1 uncharacterized protein LOC122710897 isoform X1 [Apis laboriosa]	0	2	1	1	2	0.053117782909930716	0.06081601231716705	0.05157813702848345	0.05157813702848345	0.05157813702848345
OG0008479	380	0.4	False	False	False		XP_043804094.1	LOC122720992	XP_043804094.1 mitochondrial ribonuclease P protein 1 homolog [Apis laboriosa]	0	2	3	3	2	0.4	0.4263157894736842	0.4263157894736842	0.4026315789473684	0.4105263157894737
OG0008480	439	0.12300683371298406	True	True	False	major_facilitator;major_facilitator_transporter	XP_043788729.1	LOC122712846	XP_043788729.1 major facilitator superfamily domain-containing protein 10 isoform X1 [Apis laboriosa]	0	0	1	0	5	0.12300683371298406	0.12072892938496584	0.12300683371298406	0.1252847380410023	0.10933940774487472
OG0008481	139	0.04316546762589928	False	False	False		XP_043789029.1	LOC122712988	XP_043789029.1 MORN repeat-containing protein 4 homolog [Apis laboriosa]	0	0	0	0	0	0.04316546762589928	0.04316546762589928	0.04316546762589928	0.04316546762589928	0.04316546762589928
OG0008482	146	0.2808219178082192	False	False	False		XP_043797833.1	LOC122717646	XP_043797833.1 uncharacterized protein LOC122717646 [Apis laboriosa]	0	1	0	0	1	0.2808219178082192	0.273972602739726	0.2808219178082192	0.2808219178082192	0.2602739726027397
OG0008483	2226	0.09568733153638814	False	False	False		XP_043797793.1	LOC122717621	XP_043797793.1 CAD protein [Apis laboriosa]	0	0	3	1	1	0.09568733153638814	0.09703504043126684	0.10287511230907458	0.10017969451931716	0.09748427672955975
OG0008484	282	0.014184397163120567	False	False	False		XP_043799359.1	LOC122718410	XP_043799359.1 pleckstrin homology domain-containing family F member 2 [Apis laboriosa]	0	0	0	0	0	0.014184397163120567	0.014184397163120567	0.014184397163120567	0.04609929078014184	0.01773049645390071
OG0008485	225	0.22666666666666666	False	False	False		XP_043789922.1	LOC122713483	XP_043789922.1 uncharacterized protein LOC122713483 isoform X1 [Apis laboriosa]	0	0	0	0	4	0.22666666666666666	0.22666666666666666	0.22666666666666666	0.23555555555555555	0.23555555555555555
OG0008486	535	0.17943925233644858	True	False	False	cytochrome_P450	XP_043787940.1	LOC122712384	XP_043787940.1 cytochrome P450 315a1, mitochondrial isoform X1 [Apis laboriosa]	0	0	2	0	1	0.17943925233644858	0.17943925233644858	0.17757009345794392	0.18504672897196262	0.1925233644859813
OG0008487	272	0.15441176470588236	False	False	False		XP_043790236.1	LOC122713648	XP_043790236.1 uncharacterized protein LOC122713648 [Apis laboriosa]	0	0	0	0	1	0.15441176470588236	0.15808823529411764	0.14338235294117646	0.13970588235294118	0.14338235294117646
OG0008488	1461	0.06023271731690623	False	False	False		XP_043800035.1	LOC122718779	XP_043800035.1 homeotic protein spalt-major-like isoform X1 [Apis laboriosa]	0	0	1	0	3	0.06023271731690623	0.07871321013004791	0.08350444900752908	0.08418891170431211	0.06228610540725531
OG0008489	168	0.017857142857142856	False	False	False		XP_043784162.1	LOC122710398	XP_043784162.1 probable N-acetyltransferase san [Apis laboriosa]	0	0	0	0	0	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856	0.017857142857142856
OG0008490	1505	0.1521594684385382	False	False	False		XP_043792084.1	LOC122714644	XP_043792084.1 putative epidermal cell surface receptor [Apis laboriosa]	23	0	3	2	10	0.1521594684385382	0.1647840531561462	0.16677740863787374	0.16744186046511628	0.16212624584717608
OG0008491	304	0.03289473684210526	False	False	False		XP_043795617.1	LOC122716525	XP_043795617.1 Golgi phosphoprotein 3 homolog sauron [Apis laboriosa]	0	0	0	0	0	0.03289473684210526	0.03289473684210526	0.03289473684210526	0.03289473684210526	0.03289473684210526
OG0008492	483	0.07039337474120083	False	False	False		XP_043793781.1	LOC122715569	XP_043793781.1 activin receptor type-1-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.07039337474120083	0.10351966873706005	0.06418219461697723	0.07039337474120083	0.10559006211180125
OG0008493	640	0.359375	False	False	False		XP_043792008.1	LOC122714596	XP_043792008.1 uncharacterized protein LOC122714596 [Apis laboriosa]	2	0	0	3	9	0.359375	0.365625	0.3609375	0.3609375	0.3515625
OG0008494	795	0.010062893081761006	False	False	False		XP_043803861.1	LOC122720879	XP_043803861.1 calcium homeostasis endoplasmic reticulum protein isoform X1 [Apis laboriosa]	0	0	0	0	0	0.010062893081761006	0.010062893081761006	0.010062893081761006	0.010062893081761006	0.010062893081761006
OG0008495	408	0.031862745098039214	False	False	False		XP_043789644.1	LOC122713346	XP_043789644.1 transcriptional enhancer factor TEF-1 isoform X1 [Apis laboriosa]	0	0	0	2	0	0.031862745098039214	0.031862745098039214	0.031862745098039214	0.004901960784313725	0.029411764705882353
OG0008496	970	0.06494845360824743	False	False	False		XP_043787881.1	LOC122712366	XP_043787881.1 vacuolar protein sorting-associated protein 54 [Apis laboriosa]	0	0	0	0	1	0.06494845360824743	0.061855670103092786	0.061855670103092786	0.06391752577319587	0.06288659793814433
OG0008497	320	0.09375	False	False	False		XP_043792315.1	LOC122714742	XP_043792315.1 calumenin [Apis laboriosa]	0	0	0	0	1	0.09375	0.090625	0.09375	0.09375	0.090625
OG0008498	375	0.07466666666666667	False	False	False		XP_043800798.1	LOC122719222	XP_043800798.1 ceramide synthase 6 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.07466666666666667	0.07733333333333334	0.08	0.07466666666666667	0.07466666666666667
OG0008499	874	0.09382151029748284	False	False	False		XP_043793442.1	LOC122715365	XP_043793442.1 ubiquitin carboxyl-terminal hydrolase 36 isoform X1 [Apis laboriosa]	0	1	0	0	2	0.09382151029748284	0.09267734553775744	0.09382151029748284	0.09267734553775744	0.09496567505720824
OG0008500	2034	0.0599803343166175	False	False	False		XP_043784952.1	LOC122710855	XP_043784952.1 protein lap4 isoform X1 [Apis laboriosa]	0	2	1	1	3	0.0599803343166175	0.058505408062930184	0.058997050147492625	0.058505408062930184	0.056538839724680434
OG0008501	272	0.04779411764705882	False	False	False		XP_043796307.1	LOC122716883	XP_043796307.1 protein snail [Apis laboriosa]	0	0	0	0	1	0.04779411764705882	0.05514705882352941	0.058823529411764705	0.05514705882352941	0.0661764705882353
OG0008502	254	0.22440944881889763	False	False	False		XP_043784402.1	LOC122710550	XP_043784402.1 3-hydroxyacyl-CoA dehydrogenase type-2-like [Apis laboriosa]	0	2	2	3	1	0.22440944881889763	0.2283464566929134	0.21653543307086615	0.22440944881889763	0.2283464566929134
OG0008503	2213	0.03253502033438771	False	False	False		XP_043787646.1	LOC122712238	XP_043787646.1 protein sidekick isoform X1 [Apis laboriosa]	1	0	0	0	5	0.03253502033438771	0.03298689561680976	0.03524627202892002	0.034794396746497966	0.03434252146407592
OG0008504	329	0.1519756838905775	False	False	False		XP_043803181.1	LOC122720488	XP_043803181.1 putative tricarboxylate transport protein, mitochondrial [Apis laboriosa]	0	2	0	1	3	0.1519756838905775	0.16717325227963525	0.15501519756838905	0.14893617021276595	0.14285714285714285
OG0008505	1295	0.025482625482625483	False	False	False		XP_043785901.1	LOC122711319	XP_043785901.1 potassium voltage-gated channel subfamily H member 2 isoform X1 [Apis laboriosa]	0	0	0	0	1	0.025482625482625483	0.037065637065637064	0.026254826254826256	0.025482625482625483	0.02471042471042471
OG0008506	187	0.1657754010695187	False	False	False		XP_043803231.1	LOC122720529	XP_043803231.1 protein seele [Apis laboriosa]	1	0	0	0	2	0.1657754010695187	0.17647058823529413	0.17647058823529413	0.17647058823529413	0.16042780748663102
OG0008507	339	0.10914454277286136	False	False	False		XP_043800102.1	LOC122718819	XP_043800102.1 UDP-galactose transporter senju [Apis laboriosa]	0	0	0	0	1	0.10914454277286136	0.10619469026548672	0.0943952802359882	0.09734513274336283	0.10324483775811209
OG0008508	2581	0.056954668733049205	False	False	False		XP_043794407.1	LOC122715901	XP_043794407.1 proto-oncogene tyrosine-protein kinase ROS isoform X1 [Apis laboriosa]	0	1	0	1	8	0.056954668733049205	0.057729562185199534	0.0581170089112747	0.06315381635025184	0.05579232855482371
OG0008509	750	0.018666666666666668	False	False	False		XP_043797843.1	LOC122717655	XP_043797843.1 serine/threonine-protein kinase BRSK2 isoform X1 [Apis laboriosa]	0	0	0	0	0	0.018666666666666668	0.018666666666666668	0.02	0.02	0.021333333333333333
OG0008510	889	0.012373453318335208	True	False	False	sulfotransferase	XP_043798052.1	LOC122717746	XP_043798052.1 bifunctional heparan sulfate N-deacetylase/N-sulfotransferase isoform X1 [Apis laboriosa]	0	0	0	0	0	0.012373453318335208	0.012373453318335208	0.014623172103487065	0.012373453318335208	0.012373453318335208
OG0008511	472	0.0211864406779661	False	False	False		XP_043799891.1	LOC122718696	XP_043799891.1 UDP-glucose 6-dehydrogenase [Apis laboriosa]	0	0	0	0	0	0.0211864406779661	0.03389830508474576	0.023305084745762712	0.023305084745762712	0.019067796610169493
OG0008512	1256	0.13136942675159236	False	False	False		XP_043789976.1	LOC122713503	XP_043789976.1 uncharacterized protein LOC122713503 [Apis laboriosa]	1	0	5	3	8	0.13136942675159236	0.1321656050955414	0.14888535031847133	0.12898089171974522	0.12738853503184713
OG0008513	500	0.032	False	False	False		XP_043784499.1	LOC122710612	XP_043784499.1 potassium voltage-gated channel protein Shaker isoform X1 [Apis laboriosa]	0	0	0	0	0	0.032	0.034	0.032	0.094	0.03
OG0008514	362	0.0718232044198895	False	False	False		XP_043797014.1	LOC122717227	XP_043797014.1 glucoside xylosyltransferase 1 [Apis laboriosa]	0	0	1	0	1	0.0718232044198895	0.07458563535911603	0.06353591160220995	0.07734806629834254	0.07458563535911603
OG0008515	519	0.15606936416184972	True	False	False	cytochrome_P450	XP_043793069.1	LOC122715177	XP_043793069.1 ecdysone 20-monooxygenase isoform X1 [Apis laboriosa]	0	0	1	0	1	0.15606936416184972	0.15606936416184972	0.2254335260115607	0.15414258188824662	0.15606936416184972
OG0008516	351	0.008547008547008548	False	False	False		XP_043787846.1	LOC122712344	XP_043787846.1 protein alan shepard isoform X1 [Apis laboriosa]	0	0	0	0	0	0.008547008547008548	0.008547008547008548	0.008547008547008548	0.005698005698005698	0.005698005698005698
OG0008517	338	0.023668639053254437	False	False	False		XP_043793300.1	LOC122715289	XP_043793300.1 protein shifted isoform X1 [Apis laboriosa]	0	0	0	0	0	0.023668639053254437	0.023668639053254437	0.023668639053254437	0.023668639053254437	0.023668639053254437
OG0008518	1490	0.09328859060402685	False	False	False		XP_043789138.1	LOC122713065	XP_043789138.1 DE-cadherin isoform X1 [Apis laboriosa]	0	1	0	0	2	0.09328859060402685	0.09798657718120805	0.0953020134228188	0.0953020134228188	0.0959731543624161
OG0008519	855	0.014035087719298246	False	False	False		XP_043803922.1	LOC122720908	XP_043803922.1 dynamin isoform X1 [Apis laboriosa]	0	0	0	0	0	0.014035087719298246	0.019883040935672516	0.014035087719298246	0.0152046783625731	0.016374269005847954
OG0008520	552	0.16485507246376813	False	False	False		XP_043790506.1	LOC122713797	XP_043790506.1 sulfite oxidase, mitochondrial [Apis laboriosa]	1	0	1	1	2	0.16485507246376813	0.16666666666666666	0.161231884057971	0.15942028985507245	0.15942028985507245
OG0008521	221	0.058823529411764705	False	False	False		XP_043785263.1	LOC122710998	XP_043785263.1 charged multivesicular body protein 4b [Apis laboriosa]	0	0	0	0	1	0.058823529411764705	0.05429864253393665	0.058823529411764705	0.05429864253393665	0.049773755656108594
OG0008522	2019	0.09311540366518078	False	False	False		XP_043790571.1	LOC122713843	XP_043790571.1 anaphase-promoting complex subunit 1 [Apis laboriosa]	2	0	0	2	7	0.09311540366518078	0.0946012877662209	0.09262010896483408	0.0941059930658742	0.09212481426448738
OG0008523	437	0.2585812356979405	False	False	False		XP_043802293.1	LOC122719990	XP_043802293.1 inactive peptidyl-prolyl cis-trans isomerase FKBP6 [Apis laboriosa]	0	0	1	1	1	0.2585812356979405	0.2608695652173913	0.2608695652173913	0.2608695652173913	0.2631578947368421
OG0008524	366	0.04371584699453552	False	False	False		XP_043796819.1	LOC122717124	XP_043796819.1 dnaJ homolog shv [Apis laboriosa]	0	0	0	0	0	0.04371584699453552	0.04371584699453552	0.04371584699453552	0.03825136612021858	0.04371584699453552
OG0008525	309	0.22006472491909385	False	False	False		XP_043797341.1	LOC122717375	XP_043797341.1 NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 [Apis laboriosa]	0	0	2	0	0	0.22006472491909385	0.21359223300970873	0.2168284789644013	0.2168284789644013	0.22653721682847897
OG0008526	1352	0.01775147928994083	False	False	False		XP_043804023.1	LOC122720949	XP_043804023.1 protein sickie isoform X1 [Apis laboriosa]	0	0	0	1	3	0.01775147928994083	0.029585798816568046	0.042899408284023666	0.016272189349112426	0.020710059171597635
OG0008527	782	0.1329923273657289	False	False	False		XP_043792900.1	LOC122715058	XP_043792900.1 hemicentin-2 isoform X1 [Apis laboriosa]	0	0	1	1	3	0.1329923273657289	0.13554987212276215	0.1534526854219949	0.14705882352941177	0.15728900255754474
OG0008528	2029	0.031049778215869888	False	False	False		XP_043789763.1	LOC122713409	XP_043789763.1 protein still life, isoform SIF type 1 isoform X1 [Apis laboriosa]	0	0	1	0	2	0.031049778215869888	0.031049778215869888	0.031049778215869888	0.031542631838344014	0.031049778215869888
OG0008529	227	0.030837004405286344	False	False	False		XP_043784355.1	LOC122710513	XP_043784355.1 tumor necrosis factor alpha-induced protein 8-like protein isoform X2 [Apis laboriosa]	0	0	0	0	0	0.030837004405286344	0.030837004405286344	0.03524229074889868	0.030837004405286344	0.030837004405286344
OG0008530	733	0.07366984993178717	False	False	False		XP_043794088.1	LOC122715737	XP_043794088.1 single-minded homolog 2 isoform X1 [Apis laboriosa]	0	0	0	1	0	0.07366984993178717	0.07366984993178717	0.0791268758526603	0.07776261937244201	0.0791268758526603
OG0008531	1142	0.14623467600700527	False	False	False		XP_043792988.1	LOC122715128	XP_043792988.1 protein similar isoform X1 [Apis laboriosa]	3	0	3	2	6	0.14623467600700527	0.15148861646234676	0.16199649737302976	0.14886164623467601	0.15499124343257442
OG0008532	634	0.017350157728706624	False	False	False		XP_043796244.1	LOC122716859	XP_043796244.1 transcriptional repressor p66-beta-like isoform X1 [Apis laboriosa]	0	0	0	0	0	0.017350157728706624	0.017350157728706624	0.017350157728706624	0.017350157728706624	0.017350157728706624
