run_accession	species	location	assembly	start_1based	end_1based	mean_fragment_depth
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656324	656423	23.7000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656424	656523	25.5700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656524	656623	27.3300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656624	656723	25.0600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656724	656823	22.1500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656824	656923	24.2100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656924	657023	26.6600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657024	657123	27.8100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657124	657223	30.2300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657224	657323	29.5500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657324	657423	27.1900
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657424	657523	29.5000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657524	657623	26.4600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657624	657723	32.5500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657724	657823	30.5400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657824	657923	32.2800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657924	658023	37.2700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658024	658123	30.8000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658124	658223	30.1700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658224	658323	26.0500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658324	658423	32.3000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658424	658523	35.3500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658524	658623	36.6000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658624	658723	32.5400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658724	658823	29.0100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658824	658923	28.9100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658924	659023	25.2500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659024	659123	33.0900
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659124	659223	36.0300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659224	659323	27.2200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659324	659423	30.2300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659424	659523	31.1600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659524	659623	24.7300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659624	659723	25.9500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659724	659823	28.7000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659824	659923	27.1200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659924	660023	28.6100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660024	660123	25.4900
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660124	660223	28.0000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660224	660323	25.1100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660324	660423	27.5200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660424	660523	25.5200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660524	660623	34.6800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660624	660723	33.2700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660724	660823	30.7000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660824	660923	23.9200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660924	661023	17.2700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661024	661123	14.9200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661124	661223	16.0700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661224	661323	23.3800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661324	661423	20.5700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661424	661523	20.4300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661524	661623	25.7000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661624	661723	29.4400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661724	661823	24.6800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661824	661923	27.8300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661924	662023	27.4700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662024	662123	26.0100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662124	662223	29.3600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662224	662323	26.6200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662324	662423	24.2600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662424	662523	25.0800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662524	662623	22.7800
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662624	662723	23.2000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662724	662823	19.6200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662824	662923	24.7300
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662924	663023	23.7100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663024	663123	29.9700
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663124	663223	23.0400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663224	663323	11.4200
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663324	663423	15.1100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663424	663523	18.8400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663524	663623	16.3000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663624	663723	26.0600
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663724	663823	29.4500
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663824	663923	26.2100
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663924	664023	31.0000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664024	664123	27.1400
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664124	664223	24.6000
SRR23343469	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664224	664261	28.4737
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656224	656323	21.5000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656324	656423	21.4600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656424	656523	28.9900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656524	656623	27.1300
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656624	656723	19.7600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656724	656823	19.8600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656824	656923	20.5400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656924	657023	20.4100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657024	657123	30.9300
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657124	657223	25.6000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657224	657323	31.0000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657324	657423	34.7400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657424	657523	36.7300
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657524	657623	38.0000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657624	657723	31.7800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657724	657823	27.2000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657824	657923	25.0700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657924	658023	29.3200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658024	658123	29.6100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658124	658223	27.9100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658224	658323	37.3900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658324	658423	36.7400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658424	658523	32.8900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658524	658623	22.3100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658624	658723	19.7300
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658724	658823	24.6200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658824	658923	31.9900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658924	659023	28.8200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659024	659123	27.2600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659124	659223	29.9000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659224	659323	29.4100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659324	659423	22.9500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659424	659523	22.4500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659524	659623	21.4700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659624	659723	25.4900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659724	659823	34.6700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659824	659923	33.4500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659924	660023	30.3600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660024	660123	23.0500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660124	660223	21.8800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660224	660323	26.8100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660324	660423	19.2000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660424	660523	21.9100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660524	660623	22.9400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660624	660723	22.9500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660724	660823	25.7200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660824	660923	20.9400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	660924	661023	20.5900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661024	661123	14.8200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661124	661223	9.6800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661224	661323	17.3000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661324	661423	12.3400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661424	661523	19.9900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661524	661623	24.4700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661624	661723	28.4500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661724	661823	32.4200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661824	661923	29.3300
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	661924	662023	24.7800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662024	662123	28.5100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662124	662223	25.0600
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662224	662323	30.2800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662324	662423	30.4700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662424	662523	29.1400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662524	662623	27.4200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662624	662723	23.8200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662724	662823	17.1800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662824	662923	19.1700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	662924	663023	21.0000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663024	663123	21.8500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663124	663223	22.4100
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663224	663323	17.4900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663324	663423	9.2800
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663424	663523	4.0400
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663524	663623	1.3700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663624	663723	4.0000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663724	663823	8.7200
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663824	663923	9.6500
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	663924	664023	11.1900
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664024	664123	6.5700
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664124	664223	4.6000
SRR23343470	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	664224	664261	7.9737
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656224	656323	35.7900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656324	656423	29.5900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656424	656523	26.7800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656524	656623	29.1000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656624	656723	27.9100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656724	656823	33.8700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656824	656923	29.4700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	656924	657023	33.7300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657024	657123	35.4100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657124	657223	26.9600
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657224	657323	25.2400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657324	657423	29.3500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657424	657523	28.2800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657524	657623	29.3800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657624	657723	28.9500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657724	657823	41.1500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657824	657923	41.6300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	657924	658023	39.6500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658024	658123	28.3800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658124	658223	29.5400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658224	658323	34.5600
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658324	658423	30.4800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658424	658523	28.3900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658524	658623	35.0800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658624	658723	26.9500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658724	658823	24.5800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658824	658923	25.7000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	658924	659023	24.5300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659024	659123	24.7800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659124	659223	33.9300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659224	659323	26.5700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659324	659423	31.2800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659424	659523	32.0800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659524	659623	24.4800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659624	659723	27.2000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659724	659823	23.2000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659824	659923	23.1300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	659924	660023	17.0400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660024	660123	13.0100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660124	660223	14.0300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660224	660323	17.0400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660324	660423	23.1200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660424	660523	26.0200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660524	660623	24.6200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660624	660723	32.5300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660724	660823	24.1400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660824	660923	18.9200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	660924	661023	24.5600
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661024	661123	25.5700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661124	661223	27.6700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661224	661323	26.1900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661324	661423	26.2400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661424	661523	23.7000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661524	661623	22.3100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661624	661723	19.3000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661724	661823	22.3100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661824	661923	31.3200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	661924	662023	29.9900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662024	662123	33.6000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662124	662223	24.6900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662224	662323	30.2200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662324	662423	32.9700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662424	662523	30.7800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662524	662623	34.3000
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662624	662723	30.6400
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662724	662823	22.2300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662824	662923	21.2800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	662924	663023	17.6100
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663024	663123	21.1900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663124	663223	21.6200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663224	663323	17.7800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663324	663423	18.0700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663424	663523	17.3200
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663524	663623	18.4300
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663624	663723	23.1700
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663724	663823	32.9900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663824	663923	31.0900
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	663924	664023	23.0600
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	664024	664123	26.8800
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	664124	664223	26.5500
SRR23343471	Apis dorsata	China: Yunnan, Xishuangbanna	AD_Malaysia	664224	664261	22.1316
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656224	656323	27.1000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656324	656423	22.2500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656424	656523	16.4300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656524	656623	18.1300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656624	656723	22.1500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656724	656823	20.7300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656824	656923	30.5000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	656924	657023	26.8700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657024	657123	27.6800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657124	657223	25.1000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657224	657323	27.1900
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657324	657423	29.8500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657424	657523	35.7700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657524	657623	24.2000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657624	657723	29.2900
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657724	657823	34.4900
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657824	657923	34.7800
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	657924	658023	38.9600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658024	658123	39.5700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658124	658223	33.1000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658224	658323	32.8000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658324	658423	33.5400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658424	658523	34.3400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658524	658623	39.2700
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658624	658723	40.4000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658724	658823	41.9500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658824	658923	34.4200
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	658924	659023	35.3000
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659024	659123	28.6400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659124	659223	24.2600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659224	659323	36.1200
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659324	659423	39.2600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659424	659523	35.4400
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659524	659623	28.8500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659624	659723	32.2500
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659724	659823	26.7600
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659824	659923	30.6300
SRR23343472	Apis laboriosa	China: Yunnan, Honghe	AD_Malaysia	659924	660023	27.5100
